phase,roi,dilation_mm,comparison,metric,n,mean_A,mean_B,stat,p
post,cavity,0.0,SwinPix2Pix-3D-T2  vs  BEST(SynDiff-3D-T2),ssim,13,0.685093362086379,0.70631321867217,27.0,0.21630859375
post,cavity,0.0,SwinPix2Pix-3D-T2  vs  BEST(SynDiff-3D-T2),psnr,13,9.514488915290137,10.067749965595548,21.0,0.09423828125
post,cavity,0.0,SwinPix2Pix-3D-T2  vs  BEST(SynDiff-3D-T2),lpips,13,0.13243611144332446,0.1334135476112444,40.0,0.7353515625
post,cavity,0.0,pix2pix-3D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.6843652188585316,0.7023712742772982,7.0,0.296875
post,cavity,0.0,pix2pix-3D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,9.13581510388879,9.712770207900293,8.0,0.375
post,cavity,0.0,pix2pix-3D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.13652096240408026,0.13568618106097763,13.0,0.9375
post,cavity,0.0,CycleGAN-2D+3D-post-T2  vs  BEST(SynDiff-3D-T2),ssim,13,0.6841021936973071,0.70631321867217,29.0,0.2734375
post,cavity,0.0,CycleGAN-2D+3D-post-T2  vs  BEST(SynDiff-3D-T2),psnr,13,8.958710392047962,10.067749965595548,10.0,0.010498046875
post,cavity,0.0,CycleGAN-2D+3D-post-T2  vs  BEST(SynDiff-3D-T2),lpips,13,0.14674658926259065,0.1334135476112444,21.0,0.09423828125
post,cavity,0.0,pix2pix-3D-T2  vs  BEST(SynDiff-3D-T2),ssim,13,0.6814756157238926,0.70631321867217,23.0,0.127197265625
post,cavity,0.0,pix2pix-3D-T2  vs  BEST(SynDiff-3D-T2),psnr,13,9.27826073873244,10.067749965595548,16.0,0.039794921875
post,cavity,0.0,pix2pix-3D-T2  vs  BEST(SynDiff-3D-T2),lpips,13,0.13379798623421374,0.1334135476112444,42.0,0.83935546875
post,cavity,0.0,SynDiff-3D+3D-refine-T2  vs  BEST(SynDiff-3D-T2),ssim,13,0.680524791623058,0.70631321867217,18.0,0.057373046875
post,cavity,0.0,SynDiff-3D+3D-refine-T2  vs  BEST(SynDiff-3D-T2),psnr,13,9.125088532931512,10.067749965595548,17.0,0.0478515625
post,cavity,0.0,SynDiff-3D+3D-refine-T2  vs  BEST(SynDiff-3D-T2),lpips,13,0.14368230438313048,0.1334135476112444,25.0,0.167724609375
post,cavity,0.0,SwinPix2Pix-3D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.6788605156107183,0.7023712742772982,9.0,0.46875
post,cavity,0.0,SwinPix2Pix-3D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,8.691710747474731,9.712770207900293,3.0,0.078125
post,cavity,0.0,SwinPix2Pix-3D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.14527001823248714,0.13568618106097763,6.0,0.21875
post,cavity,0.0,CUT-2D+3D-post-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.6783563831923788,0.7023712742772982,7.0,0.296875
post,cavity,0.0,CUT-2D+3D-post-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,8.299234516390062,9.712770207900293,1.0,0.03125
post,cavity,0.0,CUT-2D+3D-post-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.15426948072770436,0.13568618106097763,5.0,0.15625
post,cavity,0.0,SynDiff-2D-T2  vs  BEST(SynDiff-3D-T2),ssim,13,0.6781564739517886,0.70631321867217,23.0,0.127197265625
post,cavity,0.0,SynDiff-2D-T2  vs  BEST(SynDiff-3D-T2),psnr,13,9.207335607767174,10.067749965595548,18.0,0.057373046875
post,cavity,0.0,SynDiff-2D-T2  vs  BEST(SynDiff-3D-T2),lpips,13,0.15349001267998635,0.1334135476112444,26.0,0.19091796875
post,cavity,0.0,CUT-3D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.6751483578355577,0.7023712742772982,4.0,0.109375
post,cavity,0.0,CUT-3D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,9.35191580553222,9.712770207900293,9.0,0.46875
post,cavity,0.0,CUT-3D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.14204938042633602,0.13568618106097763,12.0,0.8125
post,cavity,0.0,pix2pix-2D-T2  vs  BEST(SynDiff-3D-T2),ssim,13,0.6740876370241166,0.70631321867217,24.0,0.146484375
post,cavity,0.0,pix2pix-2D-T2  vs  BEST(SynDiff-3D-T2),psnr,13,8.38669289077615,10.067749965595548,2.0,0.000732421875
post,cavity,0.0,pix2pix-2D-T2  vs  BEST(SynDiff-3D-T2),lpips,13,0.1574922910512982,0.1334135476112444,13.0,0.021484375
post,cavity,0.0,CUT-3D-T2  vs  BEST(SynDiff-3D-T2),ssim,13,0.6740318345180871,0.70631321867217,15.0,0.03271484375
post,cavity,0.0,CUT-3D-T2  vs  BEST(SynDiff-3D-T2),psnr,13,9.536169061546431,10.067749965595548,19.0,0.068115234375
post,cavity,0.0,CUT-3D-T2  vs  BEST(SynDiff-3D-T2),lpips,13,0.1348651103651757,0.1334135476112444,44.0,0.946044921875
post,cavity,0.0,SwinPix2Pix-2D-T2  vs  BEST(SynDiff-3D-T2),ssim,13,0.6737881098850826,0.70631321867217,22.0,0.10986328125
post,cavity,0.0,SwinPix2Pix-2D-T2  vs  BEST(SynDiff-3D-T2),psnr,13,8.519688398582701,10.067749965595548,3.0,0.001220703125
post,cavity,0.0,SwinPix2Pix-2D-T2  vs  BEST(SynDiff-3D-T2),lpips,13,0.15391792027113646,0.1334135476112444,15.0,0.03271484375
post,cavity,0.0,SynDiff-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.673532996169634,0.7023712742772982,10.0,0.578125
post,cavity,0.0,SynDiff-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,9.02832087633979,9.712770207900293,8.0,0.375
post,cavity,0.0,SynDiff-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.15379515279697262,0.13568618106097763,8.0,0.375
post,cavity,0.0,pix2pix-2.5D-T2  vs  BEST(SynDiff-3D-T2),ssim,13,0.6734212402827034,0.70631321867217,22.0,0.10986328125
post,cavity,0.0,pix2pix-2.5D-T2  vs  BEST(SynDiff-3D-T2),psnr,13,8.383671225911998,10.067749965595548,2.0,0.000732421875
post,cavity,0.0,pix2pix-2.5D-T2  vs  BEST(SynDiff-3D-T2),lpips,13,0.1583227486963345,0.1334135476112444,11.0,0.013427734375
post,cavity,0.0,SwinPix2Pix-2.5D-T2  vs  BEST(SynDiff-3D-T2),ssim,13,0.6733345047045195,0.70631321867217,22.0,0.10986328125
post,cavity,0.0,SwinPix2Pix-2.5D-T2  vs  BEST(SynDiff-3D-T2),psnr,13,8.58253727592444,10.067749965595548,5.0,0.00244140625
post,cavity,0.0,SwinPix2Pix-2.5D-T2  vs  BEST(SynDiff-3D-T2),lpips,13,0.15371284761760254,0.1334135476112444,13.0,0.021484375
post,cavity,0.0,ResViT-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.6725103869160579,0.7023712742772982,8.0,0.375
post,cavity,0.0,ResViT-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,8.906514005638684,9.712770207900293,7.0,0.296875
post,cavity,0.0,ResViT-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.13772604204822844,0.13568618106097763,13.0,0.9375
post,cavity,0.0,CUT-2.5D-T2  vs  BEST(SynDiff-3D-T2),ssim,13,0.6708569152392747,0.70631321867217,22.0,0.10986328125
post,cavity,0.0,CUT-2.5D-T2  vs  BEST(SynDiff-3D-T2),psnr,13,8.321216164139045,10.067749965595548,3.0,0.001220703125
post,cavity,0.0,CUT-2.5D-T2  vs  BEST(SynDiff-3D-T2),lpips,13,0.15769630275396468,0.1334135476112444,13.0,0.021484375
post,cavity,0.0,CycleGAN-2.5D-T2  vs  BEST(SynDiff-3D-T2),ssim,13,0.6692627254852517,0.70631321867217,22.0,0.10986328125
post,cavity,0.0,CycleGAN-2.5D-T2  vs  BEST(SynDiff-3D-T2),psnr,13,8.437743829094106,10.067749965595548,6.0,0.00341796875
post,cavity,0.0,CycleGAN-2.5D-T2  vs  BEST(SynDiff-3D-T2),lpips,13,0.15390907604620452,0.1334135476112444,16.0,0.039794921875
post,cavity,0.0,pix2pix-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.6685110932349104,0.7023712742772982,6.0,0.21875
post,cavity,0.0,pix2pix-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,7.997105793794067,9.712770207900293,1.0,0.03125
post,cavity,0.0,pix2pix-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.15792079451955643,0.13568618106097763,5.0,0.15625
post,cavity,0.0,CUT-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.6676693250049225,0.7023712742772982,6.0,0.21875
post,cavity,0.0,CUT-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,7.859536611955042,9.712770207900293,1.0,0.03125
post,cavity,0.0,CUT-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.16039181317662937,0.13568618106097763,4.0,0.109375
post,cavity,0.0,CUT-2D-T2  vs  BEST(SynDiff-3D-T2),ssim,13,0.6676518342042512,0.70631321867217,20.0,0.080322265625
post,cavity,0.0,CUT-2D-T2  vs  BEST(SynDiff-3D-T2),psnr,13,8.304610043635934,10.067749965595548,3.0,0.001220703125
post,cavity,0.0,CUT-2D-T2  vs  BEST(SynDiff-3D-T2),lpips,13,0.15764671899973554,0.1334135476112444,12.0,0.01708984375
post,cavity,0.0,CycleGAN-3D-T2  vs  BEST(SynDiff-3D-T2),ssim,13,0.6670079356412628,0.70631321867217,17.0,0.0478515625
post,cavity,0.0,CycleGAN-3D-T2  vs  BEST(SynDiff-3D-T2),psnr,13,8.798405949013059,10.067749965595548,8.0,0.006103515625
post,cavity,0.0,CycleGAN-3D-T2  vs  BEST(SynDiff-3D-T2),lpips,13,0.1404809478657229,0.1334135476112444,32.0,0.375732421875
post,cavity,0.0,SynDiff-2.5D-T2  vs  BEST(SynDiff-3D-T2),ssim,13,0.6644603559725079,0.70631321867217,12.0,0.01708984375
post,cavity,0.0,SynDiff-2.5D-T2  vs  BEST(SynDiff-3D-T2),psnr,13,9.032466545617584,10.067749965595548,15.0,0.03271484375
post,cavity,0.0,SynDiff-2.5D-T2  vs  BEST(SynDiff-3D-T2),lpips,13,0.15489939247303738,0.1334135476112444,20.0,0.080322265625
post,cavity,0.0,pix2pix-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.664065466312015,0.7023712742772982,5.0,0.15625
post,cavity,0.0,pix2pix-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,7.708808030537788,9.712770207900293,0.0,0.015625
post,cavity,0.0,pix2pix-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.16311269367320672,0.13568618106097763,2.0,0.046875
post,cavity,0.0,SynDiff-3D+3D-refine-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.6634904598174659,0.7023712742772982,7.0,0.296875
post,cavity,0.0,SynDiff-3D+3D-refine-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,9.011379447048963,9.712770207900293,7.0,0.296875
post,cavity,0.0,SynDiff-3D+3D-refine-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.15893233601845402,0.13568618106097763,3.0,0.078125
post,cavity,0.0,ResViT-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.6603409189380552,0.7023712742772982,4.0,0.109375
post,cavity,0.0,ResViT-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,8.491664902650228,9.712770207900293,2.0,0.046875
post,cavity,0.0,ResViT-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.14986270136319915,0.13568618106097763,7.0,0.296875
post,cavity,0.0,CycleGAN-3D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.6593155369655525,0.7023712742772982,4.0,0.109375
post,cavity,0.0,CycleGAN-3D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,8.41106290072884,9.712770207900293,0.0,0.015625
post,cavity,0.0,CycleGAN-3D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.15034568004541088,0.13568618106097763,8.0,0.375
post,cavity,0.0,SwinPix2Pix-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.6589281666773102,0.7023712742772982,6.0,0.21875
post,cavity,0.0,SwinPix2Pix-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,7.887699147927053,9.712770207900293,0.0,0.015625
post,cavity,0.0,SwinPix2Pix-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.1603761744224513,0.13568618106097763,2.0,0.046875
post,cavity,0.0,CycleGAN-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.6541999642974888,0.7023712742772982,5.0,0.15625
post,cavity,0.0,CycleGAN-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,7.689352778208781,9.712770207900293,0.0,0.015625
post,cavity,0.0,CycleGAN-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.15913808896784,0.13568618106097763,3.0,0.078125
post,cavity,0.0,SwinPix2Pix-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.6442739482660054,0.7023712742772982,4.0,0.109375
post,cavity,0.0,SwinPix2Pix-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,7.761481720556637,9.712770207900293,0.0,0.015625
post,cavity,0.0,SwinPix2Pix-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.1644620849522281,0.13568618106097763,1.0,0.03125
post,cavity,0.0,CycleGAN-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.6440301114855956,0.7023712742772982,3.0,0.078125
post,cavity,0.0,CycleGAN-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,7.525250583433605,9.712770207900293,0.0,0.015625
post,cavity,0.0,CycleGAN-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.159728962696234,0.13568618106097763,3.0,0.078125
post,cavity,0.0,SynDiff-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.6411536259337663,0.7023712742772982,0.0,0.015625
post,cavity,0.0,SynDiff-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,8.201934048166917,9.712770207900293,2.0,0.046875
post,cavity,0.0,SynDiff-2.5D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.16080057260236277,0.13568618106097763,5.0,0.15625
post,cavity,0.0,CUT-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),ssim,7,0.6347615153935872,0.7023712742772982,1.0,0.03125
post,cavity,0.0,CUT-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),psnr,7,7.473012008420776,9.712770207900293,0.0,0.015625
post,cavity,0.0,CUT-2D-T2+FLAIR  vs  BEST(SynDiff-3D-T2),lpips,7,0.16034148466452522,0.13568618106097763,0.0,0.015625
post,cavity,0.0,CycleGAN-2D-T2  vs  BEST(SynDiff-3D-T2),ssim,13,0.5931317737622579,0.70631321867217,2.0,0.000732421875
post,cavity,0.0,CycleGAN-2D-T2  vs  BEST(SynDiff-3D-T2),psnr,13,7.648864264952261,10.067749965595548,3.0,0.001220703125
post,cavity,0.0,CycleGAN-2D-T2  vs  BEST(SynDiff-3D-T2),lpips,13,0.18304714956217263,0.1334135476112444,9.0,0.008056640625
post,cavity,5.0,ResViT-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6588378773576569,0.6715881489301819,6.0,0.21875
post,cavity,5.0,ResViT-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.662465383884394,13.062606803977143,4.0,0.109375
post,cavity,5.0,ResViT-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.1440803409146357,0.15140155970997574,5.0,0.15625
post,cavity,5.0,SynDiff-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6521379870153305,0.6715881489301819,8.0,0.375
post,cavity,5.0,SynDiff-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.560761643549617,13.062606803977143,10.0,0.578125
post,cavity,5.0,SynDiff-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.14853403531420706,0.15140155970997574,8.0,0.375
post,cavity,5.0,ResViT-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6630875386469157,0.6715881489301819,10.0,0.578125
post,cavity,5.0,ResViT-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,13.025355469631348,13.062606803977143,14.0,1.0
post,cavity,5.0,ResViT-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.13118224313871224,0.15140155970997574,5.0,0.15625
post,cavity,5.0,ResViT-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6630280316502046,0.6715881489301819,10.0,0.578125
post,cavity,5.0,ResViT-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.883783960078343,13.062606803977143,14.0,1.0
post,cavity,5.0,ResViT-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.1283988708094095,0.15140155970997574,1.0,0.03125
post,cavity,5.0,ResViT-2D+3D-refine-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6547441358817768,0.6715881489301819,5.0,0.15625
post,cavity,5.0,ResViT-2D+3D-refine-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.836463568705728,13.062606803977143,10.0,0.578125
post,cavity,5.0,ResViT-2D+3D-refine-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.14555257409809566,0.15140155970997574,10.0,0.578125
post,cavity,5.0,SynDiff-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6397363119397417,0.6715881489301819,0.0,0.015625
post,cavity,5.0,SynDiff-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.048548213646763,13.062606803977143,0.0,0.015625
post,cavity,5.0,SynDiff-2.5D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.13824369248341695,0.15140155970997574,7.0,0.296875
post,cavity,5.0,SwinPix2Pix-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6361734174813962,0.6715881489301819,2.0,0.046875
post,cavity,5.0,SwinPix2Pix-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,13.009065512936468,13.062606803977143,12.0,0.8125
post,cavity,5.0,SwinPix2Pix-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.1967551764718758,0.15140155970997574,0.0,0.015625
post,cavity,5.0,ResViT-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.636009920043889,0.6715881489301819,2.0,0.046875
post,cavity,5.0,ResViT-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.367774303711043,13.062606803977143,8.0,0.375
post,cavity,5.0,ResViT-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.1335974672689635,0.15140155970997574,4.0,0.109375
post,cavity,5.0,pix2pix-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.633703067823388,0.6715881489301819,3.0,0.078125
post,cavity,5.0,pix2pix-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.33389135221175,13.062606803977143,4.0,0.109375
post,cavity,5.0,pix2pix-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.2171327892213244,0.15140155970997574,0.0,0.015625
post,cavity,5.0,SynDiff-3D+3D-refine-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6309767235273605,0.6715881489301819,1.0,0.03125
post,cavity,5.0,SynDiff-3D+3D-refine-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.293623252993669,13.062606803977143,6.0,0.21875
post,cavity,5.0,SynDiff-3D+3D-refine-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.16298384374848904,0.15140155970997574,8.0,0.375
post,cavity,5.0,SynDiff-3D+3D-refine-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.640499066888289,0.6715881489301819,6.0,0.21875
post,cavity,5.0,SynDiff-3D+3D-refine-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.44515303166328,13.062606803977143,5.0,0.15625
post,cavity,5.0,SynDiff-3D+3D-refine-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.15575386561513357,0.15140155970997574,10.0,0.578125
post,cavity,5.0,SynDiff-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6444427898405405,0.6715881489301819,3.0,0.078125
post,cavity,5.0,SynDiff-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.312833116447374,13.062606803977143,5.0,0.15625
post,cavity,5.0,SynDiff-2D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.14132719877069805,0.15140155970997574,5.0,0.15625
post,cavity,5.0,SynDiff-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6298171260520586,0.6715881489301819,3.0,0.078125
post,cavity,5.0,SynDiff-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.285416097288302,13.062606803977143,9.0,0.46875
post,cavity,5.0,SynDiff-3D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.15040913527357294,0.15140155970997574,13.0,0.9375
post,cavity,5.0,ResViT-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6269421507466546,0.6715881489301819,1.0,0.03125
post,cavity,5.0,ResViT-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.355691774564535,13.062606803977143,0.0,0.015625
post,cavity,5.0,ResViT-2D-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.15489048955695126,0.15140155970997574,12.0,0.8125
post,cavity,5.0,pix2pix-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6358971408076285,0.6715881489301819,3.0,0.078125
post,cavity,5.0,pix2pix-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.749225347740746,13.062606803977143,5.0,0.15625
post,cavity,5.0,pix2pix-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.2144753415716822,0.15140155970997574,0.0,0.015625
post,cavity,5.0,CycleGAN-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6258746884779977,0.6715881489301819,2.0,0.046875
post,cavity,5.0,CycleGAN-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.448102274192085,13.062606803977143,5.0,0.15625
post,cavity,5.0,CycleGAN-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.21202975720414424,0.15140155970997574,0.0,0.015625
post,cavity,5.0,SwinPix2Pix-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6321869134092947,0.6715881489301819,1.0,0.03125
post,cavity,5.0,SwinPix2Pix-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.673740038199883,13.062606803977143,0.0,0.015625
post,cavity,5.0,SwinPix2Pix-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.20471250822062256,0.15140155970997574,0.0,0.015625
post,cavity,5.0,ResViT-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6478183879244189,0.6715881489301819,5.0,0.15625
post,cavity,5.0,ResViT-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.650845596958977,13.062606803977143,11.0,0.6875
post,cavity,5.0,ResViT-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.12481377320348945,0.15140155970997574,2.0,0.046875
post,cavity,5.0,SynDiff-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6267415312780598,0.6715881489301819,3.0,0.078125
post,cavity,5.0,SynDiff-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.637214534474412,13.062606803977143,12.0,0.8125
post,cavity,5.0,SynDiff-3D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.151299585997383,0.15140155970997574,13.0,0.9375
post,cavity,5.0,CUT-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6230090146657535,0.6715881489301819,1.0,0.03125
post,cavity,5.0,CUT-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.389660171057162,13.062606803977143,4.0,0.109375
post,cavity,5.0,CUT-2D+3D-post-T2+FLAIR  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.211282239249644,0.15140155970997574,0.0,0.015625
post,cavity,5.0,CUT-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6238892854715969,0.6715881489301819,1.0,0.03125
post,cavity,5.0,CUT-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.502691226426236,13.062606803977143,7.0,0.296875
post,cavity,5.0,CUT-2D+3D-post-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),lpips,7,0.2236215650518076,0.15140155970997574,0.0,0.015625
post,cavity,5.0,SynDiff-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),ssim,7,0.6321444838234542,0.6715881489301819,1.0,0.03125
post,cavity,5.0,SynDiff-2.5D-T2  vs  BEST(ResViT-2D+3D-refine-T2+FLAIR),psnr,7,12.170961654976939,13.062606803977143,2.0,0.046875
