method,family,backbone,architecture,target,channel,roi,dilation_mm,phase,n_subjects,ssim_mean,ssim_sd,ssim_ci95,ssim_median,ssim_min,ssim_max,ssim_n,psnr_mean,psnr_sd,psnr_ci95,psnr_median,psnr_min,psnr_max,psnr_n,mae_mean,mae_sd,mae_ci95,mae_median,mae_min,mae_max,mae_n,lpips_mean,lpips_sd,lpips_ci95,lpips_median,lpips_min,lpips_max,lpips_n
CUT-2.5D-T2,CUT,GAN,2.5D,t2,t2,tumor,5.0,pre,16,0.6267295611737392,0.07174642083306355,0.03515574620820114,0.6238150367177735,0.525983203819839,0.785340465367365,16,16.14925649156771,2.864940642661481,1.4038209149041259,15.433866407658318,12.366474797417071,21.24877163647593,16,0.12364001851528883,0.044749534266602456,0.0219272717906352,0.12316246330738068,0.055870525538921356,0.20237033069133759,16,0.1990136344615568,0.03498376898195886,0.01714204680115984,0.20363482785259568,0.12081475759317861,0.2519112778827548,16
SynDiff-3D-T2+FLAIR,SynDiff,SynDiff,3D,t2_flair,t2,tumor,5.0,pre,12,0.6192700133529015,0.047570511098110106,0.02691555044022231,0.6215854935723154,0.5411484474075787,0.6900660005383978,12,15.577542532505271,2.0447686482036223,1.1569367748814512,15.663572066531891,12.45277120207422,18.53522313337683,12,0.12167336046695709,0.038208394658549354,0.021618434402588593,0.11257576942443848,0.07628614455461502,0.19131843745708466,12,0.14017017417957053,0.02581657221696385,0.014607100820637141,0.13693601077026862,0.09692506137071177,0.18951875184854552,12
ResViT-3D-T2+FLAIR,ResViT,ResViT,3D,t2_flair,t2,tumor,5.0,pre,12,0.6176894588109876,0.059677447304666724,0.03376569446058106,0.6243745112857142,0.5043876732088451,0.6963285579188934,12,15.870269048532037,2.5255364832453644,1.4289567850809335,16.362297528724135,11.673979032373904,20.036494883594923,12,0.11966851943482955,0.046483084655144245,0.02630028100964346,0.10371411219239235,0.0593058280646801,0.19956836104393005,12,0.11507778253897709,0.027985816736916566,0.01583446645001931,0.10894072441468862,0.07923409350691958,0.16878048277326993,12
CycleGAN-3D-T2+FLAIR,CycleGAN,GAN,3D,t2_flair,t2,tumor,5.0,pre,12,0.6144568146215227,0.05415173743286352,0.030639229780270696,0.6192580218957855,0.5245823050263937,0.700403533362654,12,15.570696610858803,2.494110481721221,1.4111758508502061,15.380754175256435,12.089855606788465,19.73581987659537,12,0.12450261041522026,0.04223489886961385,0.023896643626936817,0.11144375056028366,0.06640128791332245,0.1871255487203598,12,0.1495505344934979,0.02245288492588692,0.012703915572923613,0.14794332766073887,0.10554047312554314,0.1783005173007647,12
SwinPix2Pix-3D-T2+FLAIR,SwinPix2Pix,GAN,3D,t2_flair,t2,tumor,5.0,pre,12,0.6126065345501032,0.05092020995661742,0.028810820987132422,0.6093302889513807,0.5346312555734443,0.7056230229427263,12,15.32569101877734,2.630754330023843,1.4884893861988187,14.728002363469331,11.588279226107076,19.76087483946957,12,0.12729483904937902,0.044802307238936016,0.025349291661821708,0.11501587182283401,0.066072016954422,0.19372454285621643,12,0.18155956459556769,0.026323770409358842,0.014894075213290649,0.18469892476403332,0.13805443508448087,0.21964881430531658,12
pix2pix-3D-T2+FLAIR,pix2pix,GAN,3D,t2_flair,t2,tumor,5.0,pre,12,0.6089216951594886,0.06316425672433715,0.03573854261049951,0.6140496968252911,0.4898312203082378,0.7171052455984709,12,15.529749214382925,2.6728396865737505,1.5123014182931884,15.208208110324295,12.10979945516953,20.10168682850486,12,0.1257178864131371,0.04399444397798943,0.024892199992069305,0.12072266638278961,0.06312683969736099,0.185148224234581,12,0.18296257231039026,0.026437818226035345,0.014958603840196143,0.19337378739857192,0.1369369625900298,0.21319807724406323,12
SynDiff-3D+3D-refine-T2+FLAIR,SynDiff,SynDiff,3D+3D-refine,t2_flair,t2,tumor,5.0,pre,12,0.6068865243173538,0.04852538048644666,0.027455818656651414,0.6214382378299901,0.5143519944805236,0.6620676056620914,12,15.520665362388188,2.054484759490259,1.162434182358931,15.512533419302828,12.743346540543028,18.313109024251546,12,0.12135700508952141,0.0384831543880469,0.02177389435430071,0.11137234792113304,0.07201333343982697,0.17019875347614288,12,0.1415110629131178,0.02276502475886158,0.012880525309184484,0.1333360128065056,0.11799417232925241,0.18551423000516715,12
SwinPix2Pix-3D-T2,SwinPix2Pix,GAN,3D,t2,t2,tumor,5.0,pre,16,0.6027676094904924,0.06869601846047853,0.03366104904563448,0.602713570958864,0.5245146943912338,0.749628862901431,16,15.35565670646628,2.7711303885774496,1.3578538904029502,14.374888425001227,11.71753259238873,19.88410004228297,16,0.1296893898397684,0.04580863311042549,0.02244623022410849,0.1350022405385971,0.06486041098833084,0.1904338300228119,16,0.17827843039878447,0.03742945062794406,0.01834043080769259,0.18030723530108367,0.11655020722950857,0.25259399750771433,16
SynDiff-3D-T2,SynDiff,SynDiff,3D,t2,t2,tumor,5.0,pre,16,0.6024785624328262,0.056752392699082034,0.027808672422550196,0.5969455158568178,0.5167549803914311,0.7064096035191132,16,15.404160817305275,2.0723540386279433,1.015453478927692,14.865986413812145,12.631429406668062,18.36590263578344,16,0.12441600393503904,0.036252492105142996,0.01776372113152007,0.12883847579360008,0.0744023472070694,0.17847692966461182,16,0.13763912493240277,0.021102127750561958,0.01034004259777536,0.12903257423560252,0.11389615404558309,0.17604170893290613,16
CycleGAN-3D-T2,CycleGAN,GAN,3D,t2,t2,tumor,5.0,pre,16,0.6002015160514108,0.06287803199326333,0.030810235676699032,0.5934988777995212,0.5063530329192715,0.7222254315276345,16,15.2917677166627,2.48578736935408,1.2180358109834992,14.2240110988174,12.322116654944752,20.232006861318403,16,0.12991249142214656,0.04168451275914386,0.02042541125198049,0.13177305087447166,0.06507469713687897,0.190824493765831,16,0.14372644475657592,0.03297029380953057,0.01615544396666998,0.13518380459049115,0.09010528806624386,0.23127925052092627,16
CUT-3D-T2,CUT,GAN,3D,t2,t2,tumor,5.0,pre,16,0.5990014260418735,0.06840888774255652,0.03352035499385269,0.5843374446096198,0.5049568772287896,0.742908531534492,16,15.475148790541844,2.6480767159288003,1.2975575908051122,14.178420950360115,12.017689227693467,20.19417985754483,16,0.126273428555578,0.04368903173579633,0.0214076255505402,0.1264268048107624,0.06109537184238434,0.19050757586956024,16,0.1392643328052134,0.03597522952288825,0.01762786246621524,0.13390681644373154,0.07928739962993003,0.22221031369498143,16
CUT-3D-T2+FLAIR,CUT,GAN,3D,t2_flair,t2,tumor,5.0,pre,12,0.5989991076119631,0.05302998250014872,0.030004537178150364,0.6058492839763896,0.5154824118174794,0.6864525632644721,12,15.456429041085011,2.571387543789094,1.4548994647855344,15.086700453119107,11.840004940343379,19.925244599442685,12,0.1268185960749785,0.04423319217643909,0.02502728450197989,0.11609912663698196,0.06370903551578522,0.19193755090236664,12,0.13645854218782602,0.028494008851298692,0.0161220032069771,0.1254830390548528,0.10156999495742869,0.20100903849710117,12
CycleGAN-2D-T2,CycleGAN,GAN,2D,t2,t2,tumor,5.0,pre,16,0.5988178167440122,0.08288399504615457,0.040613157572615737,0.5895907652626187,0.4872296294992625,0.7791826912724793,16,15.197648770629831,3.360895688640525,1.646838887433857,14.674958262484752,10.139070221168321,21.024622802812317,16,0.1391274353954941,0.0612138491624905,0.029994786089620345,0.1388782635331154,0.05899050831794739,0.2565610110759735,16,0.19076170965818529,0.04583503544347666,0.022459167367303565,0.19318959291010718,0.12665276679520807,0.2628495376557112,16
pix2pix-3D-T2,pix2pix,GAN,3D,t2,t2,tumor,5.0,pre,16,0.595759897200524,0.06676891981105569,0.03271677070741729,0.5941479790942314,0.48628956783993027,0.7341086483329616,16,14.959263617028231,2.4916867218850642,1.2209264937236814,14.124551095419468,11.387262996275444,19.18284949426633,16,0.133027080912143,0.04312745838058023,0.021132454606484313,0.13457659631967545,0.07103410363197327,0.197726771235466,16,0.17890277291511858,0.03611564249036202,0.01769666482027739,0.18540327593425554,0.11669045462011768,0.25911684047717315,16
ResViT-2D+3D-refine-T2+FLAIR,ResViT,ResViT,2D+3D-refine,t2_flair,flair,tumor,5.0,pre,12,0.638874588079428,0.07879328017359578,0.04458149508818795,0.6577215575120601,0.5309691337487574,0.7491650097631253,12,15.732095799762249,2.3143020682644546,1.3094396636566188,15.961548841701477,11.956174860825259,19.227263950258774,12,0.1261497394492229,0.03898355276142705,0.02205702138716233,0.1184871532022953,0.0762968510389328,0.20487716794013977,12,0.1548102841960368,0.03970386756535313,0.022464577854191363,0.14536572960237942,0.10513372291275795,0.22289390045972096,12
pix2pix-2D+3D-post-T2+FLAIR,pix2pix,GAN,2D+3D-post,t2_flair,flair,tumor,5.0,pre,12,0.630368692061105,0.07195840248865011,0.040714298986332026,0.6252277679009132,0.5270343041565645,0.7640595572704507,12,15.532685042419473,2.4424189150163382,1.3819285936973464,15.805573371019019,10.94571626879681,18.894645836956613,12,0.1284071939686934,0.03857814550332898,0.021827640637359865,0.12561699375510216,0.07177680730819702,0.19262516498565674,12,0.1941229280515353,0.049523911217873716,0.02802079060350327,0.18477575115232683,0.12068054654655304,0.26660171151161194,12
SwinPix2Pix-2D+3D-post-T2+FLAIR,SwinPix2Pix,GAN,2D+3D-post,t2_flair,flair,tumor,5.0,pre,12,0.6287714668222567,0.07234303923531021,0.040931927712971966,0.6163505700722316,0.5358669973891731,0.767443827023059,12,15.336759818614437,2.4564750410811085,1.3898815957012596,15.203618510704768,11.532290217524437,19.01531919538889,12,0.13109532743692398,0.040454869265632784,0.02288949706733332,0.1414586305618286,0.07331396639347076,0.19033105671405792,12,0.18944786109490477,0.05121405151842535,0.028977077501845153,0.17840328120495785,0.1228304165316389,0.2749390891126712,12
ResViT-3D-T2+FLAIR,ResViT,ResViT,3D,t2_flair,flair,tumor,5.0,pre,12,0.6283496791763303,0.08477739228500931,0.04796732525180574,0.6525696064764654,0.47708758015826697,0.7445904697496717,12,15.240016376135594,2.7172404580099996,1.537423519687315,15.368078395935504,9.655952930087391,19.32313592430915,12,0.13448101406296095,0.051702561154268224,0.02925347784820565,0.12970957159996033,0.07507854700088501,0.2626277804374695,12,0.16283710659905817,0.040294868290688374,0.02279896799349766,0.16109567426610738,0.10210347808897495,0.23355123191140592,12
ResViT-2D-T2+FLAIR,ResViT,ResViT,2D,t2_flair,flair,tumor,5.0,pre,12,0.6256738456456434,0.08166723556325332,0.046207588427688545,0.6385069689116196,0.5048884948935818,0.7454665557211524,12,15.26154318451348,2.396958327894459,1.3562068451292575,15.314397291049962,11.376876076857577,19.078144709855643,12,0.13168574559191862,0.04023832449608447,0.022766975329962805,0.12536689639091492,0.07859057933092117,0.20970577001571655,12,0.1502326866205296,0.03705569263632864,0.020966231836220525,0.13293987435494312,0.10326521990316657,0.20819382582392013,12
CycleGAN-2D+3D-post-T2+FLAIR,CycleGAN,GAN,2D+3D-post,t2_flair,flair,tumor,5.0,pre,12,0.6248118771638947,0.07187349031249617,0.04066625539992727,0.6121573005476751,0.5102191857088805,0.7614537459008712,12,15.233558384654373,2.254212857546472,1.2754409921128678,15.38240858798558,12.04925238745316,18.90655217405859,12,0.13289614208042622,0.03828590627664995,0.02166229072909278,0.13747678697109222,0.072248175740242,0.2086610496044159,12,0.21306729691405704,0.05483895774120106,0.031028061273681726,0.19779368444263912,0.14689553980814649,0.3130186600394027,12
CUT-2D+3D-post-T2+FLAIR,CUT,GAN,2D+3D-post,t2_flair,flair,tumor,5.0,pre,12,0.62154414160517,0.07048816765635807,0.03988243531966017,0.6097979822615585,0.515883247163141,0.7509976574062531,12,15.117415030748326,2.2599478173750214,1.2786858511016563,15.201560014035723,11.133811689379874,18.49685550336438,12,0.13953477206329504,0.0374106715576619,0.021167080068493164,0.1426490917801857,0.08742696046829224,0.19752390682697296,12,0.2024458102488779,0.05240123916729756,0.029648792148327024,0.19633995130485327,0.127950399242183,0.2801946840833786,12
pix2pix-2D-T2+FLAIR,pix2pix,GAN,2D,t2_flair,flair,tumor,5.0,pre,12,0.6131520326855333,0.08378634352038337,0.04740658662618965,0.6167711594033655,0.4256093948514021,0.7365035344571415,12,15.140888656339607,2.111026697274102,1.1944257952989357,15.403613071587808,11.374751579536795,18.589374990640028,12,0.1422523216654857,0.03930856242076734,0.02224091291318549,0.1358867958188057,0.08727778494358063,0.21356800198554993,12,0.2030821055944673,0.05115977762737829,0.028946369157151285,0.19446715976147155,0.12645970070932774,0.28152762759815564,12
ResViT-2.5D-T2+FLAIR,ResViT,ResViT,2.5D,t2_flair,flair,tumor,5.0,pre,12,0.611953976623819,0.0807071962926033,0.04566439507497299,0.6155385940967658,0.490086275835476,0.7301161633032383,12,15.116169691287906,2.4703360702644104,1.3977242112528796,15.182127347593564,11.037597131566825,18.791811917708074,12,0.13429698161780834,0.04273532161438534,0.024179784449211195,0.12642685323953629,0.0762961208820343,0.22029265761375427,12,0.14742507048472095,0.038573107351712155,0.021824790034731516,0.1457188091956562,0.08805885091423989,0.22426834915365493,12
SwinPix2Pix-2D-T2+FLAIR,SwinPix2Pix,GAN,2D,t2_flair,flair,tumor,5.0,pre,12,0.6118300211966179,0.0718677273580296,0.04066299470148092,0.6088268857005015,0.49137159685293186,0.7460466778789061,12,15.05786526509388,2.445760149326249,1.3838190749750339,14.729569064371336,11.041862704439385,19.203365547535828,12,0.1414033112426599,0.043730807936262224,0.024743033859203203,0.14293771982192993,0.07294420152902603,0.20113879442214966,12,0.18587108069234673,0.05512057195619298,0.03118739951565827,0.18658075956324918,0.12013584918322716,0.2616648162000401,12
pix2pix-2.5D-T2+FLAIR,pix2pix,GAN,2.5D,t2_flair,flair,tumor,5.0,pre,12,0.6104046636698555,0.0897827601064297,0.05079937870171409,0.6162583991705235,0.3930068341966448,0.739045233438018,12,15.224702071319578,2.38637975970737,1.3502214567226103,14.968116946084397,11.114058912276974,19.24742064639603,12,0.13981959410011768,0.04481725145549487,0.025357747148325734,0.13146107271313667,0.0747142806649208,0.21871411800384521,12,0.19464617261432626,0.05162870367945556,0.029211689047900186,0.1933517965151985,0.12169353378579971,0.27520477771759033,12
CycleGAN-2D-T2+FLAIR,CycleGAN,GAN,2D,t2_flair,flair,tumor,5.0,pre,12,0.6081169008884983,0.08157274347149293,0.04615412449376668,0.6033005364141392,0.44337973837693634,0.7455882081624687,12,14.892180013334153,2.145702226563762,1.2140453229452202,14.667224835486845,11.98869711330971,18.97474595514678,12,0.1459498399247726,0.03989319555998074,0.022571700251481478,0.14189697057008743,0.0803452730178833,0.2093564122915268,12,0.21097981263864832,0.05504588598120783,0.031145141947251154,0.2038108384019557,0.1408751497560359,0.3070902921432673,12
CycleGAN-2.5D-T2+FLAIR,CycleGAN,GAN,2.5D,t2_flair,flair,tumor,5.0,pre,12,0.6036012936420994,0.07408195711375655,0.04191581312408722,0.6033333434705175,0.454737058183564,0.7242656059453386,12,14.327206889275098,1.8288145654172663,1.0347492500087359,14.417095789018521,10.733334956138656,17.25320147419811,12,0.15658722693721452,0.03435021189299413,0.01943546200147803,0.15111128240823746,0.10886271297931671,0.21373209357261658,12,0.22800176314769438,0.05275602166885315,0.029849529245648373,0.21846779818302986,0.15756947845220565,0.3147273654074863,12
CUT-2D-T2+FLAIR,CUT,GAN,2D,t2_flair,flair,tumor,5.0,pre,12,0.6030974826801115,0.08377176404523509,0.04739833751156617,0.6033621977738481,0.41918828862008617,0.7387296166035981,12,14.742980458565524,2.270000750982249,1.284373833747449,14.685372561295331,10.945930295710466,18.13808231276169,12,0.1521417653808991,0.04543028411709853,0.025704603029080654,0.14294113218784332,0.09506629407405853,0.22861647605895996,12,0.1900140506423544,0.05236135230895081,0.029626224033691473,0.18020984060181666,0.1252370257960989,0.2630754241416621,12
CycleGAN-3D-T2+FLAIR,CycleGAN,GAN,3D,t2_flair,flair,tumor,5.0,pre,12,0.6029518388908468,0.06641738187418324,0.037579171437851264,0.5784143307792242,0.4966663175333339,0.7233518822276223,12,14.687447810177815,1.9504149868693714,1.1035511653465018,14.758654489830349,11.404471046256223,18.17602583285196,12,0.14605909151335558,0.03195052459771536,0.018077711097695907,0.14875873923301697,0.09304988384246826,0.2021821141242981,12,0.16837557904722064,0.04833776858704438,0.027349667231640794,0.15890074908341428,0.11560963944935088,0.26402230014981226,12
CUT-2.5D-T2+FLAIR,CUT,GAN,2.5D,t2_flair,flair,tumor,5.0,pre,12,0.6024395434455525,0.08423553161254252,0.047660738714796,0.6035740044499746,0.417321074315373,0.7352544697147734,12,14.686717158777883,1.9745349784589088,1.1171983353108312,14.42226679858965,11.683113857507534,17.86051094103091,12,0.15053623666365942,0.03776548087039139,0.021367832335664208,0.14381279051303864,0.09676247090101242,0.2044931799173355,12,0.2145061156219652,0.05199644282792419,0.029419757058332916,0.20122059990294588,0.14173708459798326,0.29812504892999475,12
SwinPix2Pix-2.5D-T2+FLAIR,SwinPix2Pix,GAN,2.5D,t2_flair,flair,tumor,5.0,pre,12,0.5981194829661197,0.0860418082627816,0.04868273593883754,0.6015048844270575,0.41264027005380566,0.7348849056243947,12,14.772420522877923,2.5159827532955585,1.4235512534938135,14.182798957962259,10.310191956908428,18.95538772924146,12,0.147301330541571,0.04687267407694128,0.026520711976040452,0.1454327553510666,0.07658261805772781,0.22538922727108002,12,0.18485365486808666,0.056742174015806994,0.03210490725358214,0.17609824151695608,0.114158733189106,0.2631635205312209,12
SynDiff-2.5D-T2+FLAIR,SynDiff,SynDiff,2.5D,t2_flair,flair,tumor,5.0,pre,12,0.5967207746991519,0.0683763055556479,0.03868753685037051,0.6032840290252572,0.48151769496576124,0.6870980182695529,12,14.626343013299847,1.8299496982879933,1.0353915118918464,14.790426807066014,11.496274023075859,17.51566073545599,12,0.14209318409363428,0.035052970963510455,0.01983308537724532,0.1365780457854271,0.09280658513307571,0.2136336714029312,12,0.130852303150987,0.0316847444210523,0.017927331806285057,0.1250675521888534,0.0945098883821629,0.18709342487688577,12
SynDiff-2D-T2+FLAIR,SynDiff,SynDiff,2D,t2_flair,flair,tumor,5.0,pre,12,0.5964845067578552,0.07163461680283217,0.04053109998852263,0.5981452012439379,0.4977216042158949,0.6943398251147969,12,14.6460657626348,2.018170611712011,1.1418875190236708,14.73836937705165,11.242458735288745,17.87833233188763,12,0.14136503574748835,0.03893437984032597,0.02202919918791247,0.13847985118627548,0.08532020449638367,0.2185487449169159,12,0.139625414726517,0.031270706969815036,0.017693068065037166,0.13584416493188145,0.10014246101491153,0.20305897011643365,12
